name,beer,rating
William Weiss,Side Launch Brewing Company: Side Launch Wheat,7.0
William Weiss,Alexander Keiths: Red Amber Ale,1.0
William Weiss,Mill Street Brewery: 100th Meridian,3.0
William Weiss,"Brouwerij Rodenbach: Rodenbach Grand Cru,",8.0
William Weiss,Blue Moon Brewing Company: Blue Moon,5.0
Edward Ortiz,Grupo Modelo: Corona,6.0
Edward Ortiz,Coors Brewing Company: Coors Light,1.0
Edward Ortiz,Sierra Nevada Brewing Co.: Pale Ale,3.0
Edward Ortiz,Alexander Keiths: Red Amber Ale,2.0
Edward Ortiz,Beau's All Natural Brewing Company: Beau's Lugtread,5.0
Edward Ortiz,Alexander Keiths: Red Amber Ale,5.0
Edward Ortiz,Beau's All Natural Brewing Company: Beau's Lugtread,8.0
Edward Ortiz,Grupo Modelo: Corona,7.0
Edward Ortiz,Heineken: Heineken Lager,3.0
Edward Ortiz,Heineken: Heineken Lager,4.0
Edward Ortiz,Guiness: Guinness,6.0
Edward Ortiz,Creemore Spring Brewery: Creemore Springs Premium Lager,7.0
Edward Ortiz,Guiness: Guinness,10.0
Edward Ortiz,Creemore Spring Brewery: Creemore Springs Premium Lager,3.0
Edward Ortiz,Sawdust City Brewing Co.: Little Norway,3.0
Edward Ortiz,Coors Brewing Company: Coors Light,1.0
Edward Ortiz,Sawdust City Brewing Co.: Little Norway,6.0
Edward Ortiz,Mill Street Brewery: 100th Meridian,6.0
Edward Ortiz,Blue Moon Brewing Company: Blue Moon,7.0
Edward Ortiz,"Brouwerij Rodenbach: Rodenbach Grand Cru,",1.0
Edward Ortiz,Redline Brewhouse: Clutch,2.0
Edward Ortiz,Side Launch Brewing Company: Side Launch Wheat,5.0
Edward Ortiz,Side Launch Brewing Company: Side Launch Wheat,8.0
Edward Ortiz,Brasserie D'Achouffe: La Chouffe,7.0
Edward Ortiz,Bellwoods Brewery: Jelly King,1.0
Edward Ortiz,Sawdust City Brewing Co.: Juicin,3.0
Edward Ortiz,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,8.0
Michael Vasquez,Sawdust City Brewing Co.: Little Norway,5.0
Michael Vasquez,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,8.0
Michael Vasquez,Side Launch Brewing Company: Side Launch Wheat,7.0
Michael Vasquez,Mill Street Brewery: 100th Meridian,3.0
Michael Vasquez,Grupo Modelo: Corona,5.0
Michael Vasquez,Heineken: Heineken Lager,2.0
Michael Vasquez,Coors Brewing Company: Coors Light,4.0
Michael Vasquez,Blue Moon Brewing Company: Blue Moon,5.0
Michael Vasquez,Clifford Brewing Co.: Clifford Porter,2.0
Michael Vasquez,"Brouwerij Rodenbach: Rodenbach Grand Cru,",9.0
Michael Vasquez,Bellwoods Brewery: Jelly King,10.0
Michael Vasquez,Alexander Keiths: Red Amber Ale,2.0
Michael Vasquez,Creemore Spring Brewery: Creemore Springs Premium Lager,2.0
Michael Vasquez,Brasserie Dieu De Ciel!: Peche Mortel,4.0
Michael Vasquez,Beau's All Natural Brewing Company: Beau's Lugtread,5.0
Michael Vasquez,Sawdust City Brewing Co.: Juicin,8.0
Michael Vasquez,Sierra Nevada Brewing Co.: Pale Ale,5.0
Michael Vasquez,Guiness: Guinness,3.0
Michael Vasquez,Redline Brewhouse: Clutch,9.0
Michael Vasquez,Brasserie D'Achouffe: La Chouffe,8.0
Bobby Robinson,Sawdust City Brewing Co.: Little Norway,9.0
Bobby Robinson,Bellwoods Brewery: Jelly King,5.0
Bobby Robinson,Mill Street Brewery: 100th Meridian,7.0
Bobby Robinson,Sawdust City Brewing Co.: Juicin,6.0
Bobby Robinson,Brasserie D'Achouffe: La Chouffe,7.0
Bobby Robinson,Guiness: Guinness,5.0
Bobby Robinson,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,7.0
Bobby Robinson,Heineken: Heineken Lager,7.0
Bobby Robinson,Brasserie Dieu De Ciel!: Peche Mortel,9.0
Bobby Robinson,Alexander Keiths: Red Amber Ale,8.0
Bobby Robinson,Coors Brewing Company: Coors Light,9.0
Bobby Robinson,Blue Moon Brewing Company: Blue Moon,6.0
Bobby Robinson,Grupo Modelo: Corona,9.0
Bobby Robinson,Side Launch Brewing Company: Side Launch Wheat,5.0
Amber Chapman,Heineken: Heineken Lager,3.0
Amber Chapman,Grupo Modelo: Corona,6.0
Amber Chapman,Beau's All Natural Brewing Company: Beau's Lugtread,5.0
Amber Chapman,Coors Brewing Company: Coors Light,5.0
Amber Chapman,"Brouwerij Rodenbach: Rodenbach Grand Cru,",6.0
Amber Chapman,Mill Street Brewery: 100th Meridian,5.0
Amber Chapman,Guiness: Guinness,6.0
Amber Chapman,Brasserie D'Achouffe: La Chouffe,5.0
Amber Chapman,Blue Moon Brewing Company: Blue Moon,7.0
Amber Chapman,Alexander Keiths: Red Amber Ale,2.0
Amber Chapman,Side Launch Brewing Company: Side Launch Wheat,8.0
Amber Chapman,Creemore Spring Brewery: Creemore Springs Premium Lager,7.0
Amber Chapman,Bellwoods Brewery: Jelly King,8.0
Amber Chapman,Brasserie Dieu De Ciel!: Peche Mortel,7.0
Amber Chapman,Sierra Nevada Brewing Co.: Pale Ale,7.0
Daniel Wiley,Clifford Brewing Co.: Clifford Porter,1.0
Daniel Wiley,Beau's All Natural Brewing Company: Beau's Lugtread,7.0
Daniel Wiley,Brasserie Dieu De Ciel!: Peche Mortel,2.0
Daniel Wiley,Redline Brewhouse: Clutch,3.0
Daniel Wiley,Brasserie D'Achouffe: La Chouffe,2.0
Daniel Wiley,Guiness: Guinness,3.0
Daniel Wiley,Side Launch Brewing Company: Side Launch Wheat,4.0
Daniel Wiley,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,4.0
Daniel Wiley,Grupo Modelo: Corona,5.0
Daniel Wiley,"Brouwerij Rodenbach: Rodenbach Grand Cru,",1.0
Daniel Wiley,Creemore Spring Brewery: Creemore Springs Premium Lager,5.0
Daniel Wiley,Bellwoods Brewery: Jelly King,1.0
Daniel Wiley,Sawdust City Brewing Co.: Little Norway,6.0
Daniel Wiley,Mill Street Brewery: 100th Meridian,5.0
Daniel Wiley,Sierra Nevada Brewing Co.: Pale Ale,5.0
Daniel Wiley,Coors Brewing Company: Coors Light,5.0
Daniel Wiley,Blue Moon Brewing Company: Blue Moon,6.0
Daniel Wiley,Sawdust City Brewing Co.: Juicin,4.0
Daniel Wiley,Alexander Keiths: Red Amber Ale,2.0
Daniel Wiley,Heineken: Heineken Lager,7.0
Juan Wiggins,Collective Arts Brewing: Filling the Void,5.0
Juan Wiggins,Collective Arts Brewing: Life in the Clouds,6.0
Juan Wiggins,Flying Monkeys Craft Brewery: Hoptical Illusion,1.0
Juan Wiggins,Hop City Brewing Co.: 8th Sin Black Lager,6.0
Juan Wiggins,Brickworks Ciderhouse: Batch: 1904,3.0
Juan Wiggins,Collective Arts Brewing: Ransack the Universe - Hemisphere IPA,9.0
Juan Wiggins,Collective Arts Brewing: Collective Arts / Forbidden Root - Origin of Darkness,3.0
Juan Wiggins,Great Lakes Brewery: Canuck Pale Ale,5.0
Juan Wiggins,Great Lakes Brewery: Devil's Pale Ale 666,6.0
Juan Wiggins,Great Lakes Brewery: Great Lakes Thrust! An IPA,6.0
Juan Wiggins,Brewery Ommegang: Hennepin,5.0
Juan Wiggins,Glutenberg: Glutenberg Blonde,1.0
Juan Wiggins,Kensington Brewing Company: Augusta Ale,1.0
Juan Wiggins,Collective Arts Brewing: Rhyme & Reason,8.0
Juan Wiggins,Collective Arts Brewing: Dark Fruit Gose,1.0
Juan Wiggins,Flying Monkeys Craft Brewery: Flying Monkeys Paranormal Imperial Pumpkin Ale,1.0
Juan Wiggins,Collective Arts Brewing: Collective Project: Dry Hop Sour,3.0
Juan Wiggins,Great Lakes Brewery: Blonde Lager,3.0
Juan Wiggins,Brasserie Dieu du Ciel!: Immoralité,7.0
Juan Wiggins,Hop City Brewing Co.: Hopbot IPA,4.0
Juan Wiggins,Flying Monkeys Craft Brewery: Flying Monkeys The Chocolate Manifesto,1.0
Juan Wiggins,Collective Arts Brewing: Collective Project: Sour Dry Hopped with Raspberry,2.0
Juan Wiggins,Indie Ale House Brewing: Cock Puncher,5.0
Juan Wiggins,Collective Arts Brewing: Radio The Mothership,7.0
Juan Wiggins,Brasserie Dieu du Ciel!: Blanche du Paradis,3.0
Juan Wiggins,Collective Arts Brewing: Stranger Than Fiction,7.0
Juan Wiggins,Collective Arts Brewing: IPA No. 1,6.0
Juan Wiggins,Granville Island Brewing Company: Island Lager,5.0
Juan Wiggins,Broadhead Brewing Co: Dark Horse Stout,4.0
Juan Wiggins,Kensington Brewing Company: India Pale Ale,3.0
Juan Wiggins,Double Trouble Brewing Co.: Fire in the Rye,8.0
Juan Wiggins,Hop City Brewing Co.: Big Mouth Pale Ale,4.0
Juan Wiggins,Great Lakes Brewery: Great Lakes RoboHop,5.0
Juan Wiggins,Great Lakes Brewery: Great Lakes Lake Effect,4.0
Juan Wiggins,High Road Brewing: Bronan,10.0
Juan Wiggins,Great Lakes Brewery: Great Lakes Karma Citra IPA,8.0
Juan Wiggins,Collective Arts Brewing: Collective Project: IPA No. 8,7.0
Juan Wiggins,Flying Monkeys Craft Brewery: 12 Minutes to Destiny,1.0
Juan Wiggins,Brooklyn Brewery: Defender IPA,7.0
Juan Wiggins,Brewery Ommegang: Gnomegeddon,4.0
Juan Wiggins,Flying Monkeys Craft Brewery: Basilisk,2.0
Juan Wiggins,Great Lakes Brewery: Ice Hole Pale Ale,6.0
Juan Wiggins,Kensington Brewing Company: Fruit Stand Watermelon Wheat,1.0
Juan Wiggins,Brasserie Dieu du Ciel!: Chemin de Croix,6.0
Juan Wiggins,Kensington Brewing Company: Baldwin FishEYE PA,5.0
Juan Wiggins,Hop City Brewing Co.: Barking Squirrel Lager,3.0
Juan Wiggins,Collective Arts Brewing: Collective Project: Guava Gose,1.0
Juan Wiggins,Collective Arts Brewing: Collective Project: Sour Dry Hop Ale - Passion Fruit And Peach,2.0
Juan Wiggins,Granville Island Brewing Company: English Bay Pale Ale,4.0
Juan Wiggins,Brasserie Dunham: Imperial Black IPA,8.0
Juan Wiggins,Double Trouble Brewing Co.: Hops and Robbers,8.0
Juan Wiggins,Beau's All Natural Brewing Company: Beau's Lugtread,2.0
Juan Wiggins,Unibroue: Blanche de Chambly,8.0
Juan Wiggins,Sleeman Breweries Ltd.: Clear,1.0
Juan Wiggins,Bellwoods Brewery: Cat Lady - Double Dry-Hopped,6.0
Juan Wiggins,Sierra Nevada Brewing Co.: Pale Ale,3.0
Juan Wiggins,Bellwoods Brewery: Bring Out Your Dead,2.0
Juan Wiggins,Ace Hill Brewing Company: Ace Hill Pilsner,2.0
Juan Wiggins,Unibroue: Ale Gateau Foret-noire,7.0
Juan Wiggins,Beau's All Natural Brewing: Wild Oats Series No. 60 - Le Coeur Noir,8.0
Juan Wiggins,Bellwoods Brewery: Jelly King,7.0
Juan Wiggins,Mill Street Brewery: Coffee Porter,1.0
Juan Wiggins,MacKinnon Brothers Brewing: 8 Man,6.0
Juan Wiggins,Brewery Ommegang: Ommegang Pale Sour,7.0
Juan Wiggins,Unibroue: Blonde De L’Enfer,7.0
Juan Wiggins,Amsterdam Brewing: Amsterdam Barrel Aged Double Tempest,3.0
Juan Wiggins,Brasserie Dieu De Ciel!: Peche Mortel,7.0
Juan Wiggins,Les Brasseurs du Temps: Blanche de Koralie,8.0
Juan Wiggins,Nickel Brook Brewing Company: Head Stock,4.0
Juan Wiggins,Lagunitas Brewing Company: DayTime IPA,8.0
Juan Wiggins,Unibroue: Blonde de Chambly,7.0
Juan Wiggins,Molson Breweries of Canada: Dominion Ale,2.0
Juan Wiggins,Guiness: Guinness,8.0
Juan Wiggins,Brouwerij Artois: Stella Artois,1.0
Juan Wiggins,Beau's All Natural Brewing: The Bottle Imp,1.0
Juan Wiggins,Big Rig Brewery: Gold Lagered Ale,1.0
Juan Wiggins,Unibroue: Don De Dieu,7.0
Juan Wiggins,Sawdust City Brewing Co.: Skinny Dippin' Stout,8.0
Juan Wiggins,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,10.0
Juan Wiggins,Brasserie D'Achouffe: La Chouffe,2.0
Juan Wiggins,Mill Street Brewery: Belgian Pale Ale,1.0
Juan Wiggins,The Collingwood Brewery: Rockwell,7.0
Juan Wiggins,Rainhard Brewing Co.: Armed N' Citra,9.0
Juan Wiggins,Blue Moon Brewing Company: Blue Moon,3.0
Juan Wiggins,Redline Brewhouse: Double Clutch,10.0
Juan Wiggins,San Francisco Brewing Co.: Broadway IPA,4.0
Juan Wiggins,Side Launch Brewing Company: Side Launch Wheat,1.0
Juan Wiggins,Mill Street Brewery: Big League IPA,2.0
Juan Wiggins,Rainhard Brewing Co.: Kapow! IPA,9.0
Juan Wiggins,A l'abri de la Tempête: Corne de Brume,6.0
Juan Wiggins,Sawdust City Brewing: Twin Pine,7.0
Juan Wiggins,High Road Brewing: Cloud Piercer,9.0
Juan Wiggins,Unibroue: Eau Bénite,5.0
Juan Wiggins,Redline Brewhouse: Clutch,10.0
Juan Wiggins,"Brouwerij Rodenbach: Rodenbach Grand Cru,",7.0
Juan Wiggins,Mill Street Brewery: Hopped & Confused,1.0
Juan Wiggins,McAuslan Brewing: St. Ambroise Oatmeal Stout,8.0
Juan Wiggins,Unibroue: À Tout Le Monde,8.0
Juan Wiggins,Left Field Brewery: Bricks & Mortar,5.0
Juan Wiggins,Bellwoods Brewery: Jutsu,8.0
Juan Wiggins,Sawdust City Brewing Co.: Little Norway,6.0
Juan Wiggins,Wellington Brewery: Bewitched Belgian,8.0
Juan Wiggins,Amsterdam Brewing Company: Fracture Imperial IPA,7.0
Juan Wiggins,Mill Street Brewery: Original Organic,1.0
Juan Wiggins,Muskoka Brewery: Muskoka Twice As Mad Tom IPA,9.0
Juan Wiggins,Heineken: Heineken Lager,1.0
Juan Wiggins,Bellwoods Brewery: Witchshark,9.0
Juan Wiggins,Unibroue: Ephemere Strawberry & Rhubarb,7.0
Juan Wiggins,Left Field Brewery: Greenwood,6.0
Juan Wiggins,Mill Street Brewery: Don Valley Bench,1.0
Juan Wiggins,Amsterdam Brewing Company: Framboise,1.0
Juan Wiggins,Amsterdam Brewing Company: Boneshaker,5.0
Juan Wiggins,Nickel Brook Brewing: Old Kentucky Bastard,7.0
Juan Wiggins,Sawdust City Brewing Co.: Gateway Kolsch,4.0
Juan Wiggins,Amsterdam Brewing Company: Autumn Hop,2.0
Juan Wiggins,Nickel Brook Brewing: Wicked Awesome IPA,7.0
Juan Wiggins,Bellwoods Brewery: Double Jutsu,9.0
Juan Wiggins,Grupo Modelo: Corona,1.0
Juan Wiggins,Mill Street Brewery: Imperial Ginger Cat,1.0
Juan Wiggins,Big Rig Brewery: Disturber,7.0
Juan Wiggins,Left Field Brewery: Left Field Laser Show,5.0
Juan Wiggins,The Collingwood Brewery: Downhill Pale Ale,8.0
Juan Wiggins,Mill Street Brewery: IPA (India Pale Ale),1.0
Juan Wiggins,Sawdust City Brewing Co.: Princess Wears Girl Pants,8.0
Juan Wiggins,Amsterdam Brewing Company: Downtown Brown,1.0
Juan Wiggins,Coors Brewing Company: Coors Light,1.0
Juan Wiggins,Amsterdam Brewing Company: Cruiser All Day Pale Ale,8.0
Juan Wiggins,Amsterdam Brewing Company: All Natural Blonde,2.0
Juan Wiggins,Wellington Brewery: Iron Duke,7.0
Juan Wiggins,Sleeman Breweries Ltd.: Dark,1.0
Juan Wiggins,Mill Street Brewery: 100th Meridian,1.0
Juan Wiggins,Woodhouse Brewing Co.: Woodhouse Lager,1.0
Juan Wiggins,Amsterdam Brewing Company: 3 Speed,3.0
Juan Wiggins,Unibroue: A Tout Le Monde - Megadeth,8.0
Juan Wiggins,Les 3 Brasseurs: Brown,1.0
Juan Wiggins,Mill Street Brewery: Cobblestone Stout,1.0
Juan Wiggins,Nickel Brook Brewing Company: Cause & Effect,7.0
Juan Wiggins,Sawdust City Brewing Co.: Long Dark Voyage to Uranus,7.0
Juan Wiggins,Alexander Keiths: Red Amber Ale,1.0
Juan Wiggins,Molson Breweries of Canada: Canadian Light,1.0
Juan Wiggins,Sleeman Breweries Ltd.: Honey Brown Lager,1.0
Juan Wiggins,Wellington Brewery: Helles Bock,8.0
Juan Wiggins,Unibroue: Audaciter,6.0
Juan Wiggins,Creemore Spring Brewery: Creemore Springs Premium Lager,1.0
Juan Wiggins,Sawdust City Brewing Co.: Lone Pine,6.0
Juan Wiggins,Les 3 Brasseurs: Blond,1.0
Juan Wiggins,Amsterdam Brewing Company: (416) Local Lager,2.0
Juan Wiggins,Amsterdam Brewing Company: Big Wheel Deluxe Amber,3.0
Juan Wiggins,Molson Breweries of Canada: Carling,5.0
Rebecca Watson,The Collingwood Brewery: Downhill Pale Ale,6.0
Rebecca Watson,The Collingwood Brewery: Rockwell,4.0
Rebecca Watson,Mill Street Brewery: Cobblestone Stout,8.0
Rebecca Watson,Mill Street Brewery: Original Organic,3.0
Rebecca Watson,Double Trouble Brewing Co.: Hops and Robbers,4.0
Rebecca Watson,Great Lakes Brewery: Harry Porter & The Bourbon Soaked Vanilla Bean,8.0
Rebecca Watson,Brasserie Les 2 Frères: Hickson IPA,5.0
Rebecca Watson,Beaus All Natural Brewing Company: Blood Simple,7.0
Rebecca Watson,Woodhouse Brewing Co.: Woodhouse Lager,3.0
Rebecca Watson,Brasserie Dunham: Cyclope Alpha IPA,7.0
Rebecca Watson,Sawdust City Brewing: Twin Pine,10.0
Rebecca Watson,Brasserie Les 2 Frères: Hickson Imperiale IPA,6.0
Rebecca Watson,Indie Ale House Brewing: Cock Puncher,6.0
Rebecca Watson,Kensington Brewing Company: Augusta Ale,2.0
Rebecca Watson,Beaus All Natural Brewing Company: Cherry Revue,6.0
Rebecca Watson,Brouwerij Artois: Stella Artois,2.0
Rebecca Watson,Sawdust City Brewing Co.: Princess Wears Girl Pants,9.0
Rebecca Watson,Beaus All Natural Brewing Company: Dark Helmüt,5.0
Rebecca Watson,Great Lakes Brewery: Great Lakes Apocalypse Later,7.0
Rebecca Watson,McAuslan Brewing: St. Ambroise Oatmeal Stout,4.0
Rebecca Watson,Glutenberg: Glutenberg Blonde,4.0
Rebecca Watson,Molson Breweries of Canada: Carling,1.0
Rebecca Watson,Amsterdam Brewing Company: Big Wheel Deluxe Amber,3.0
Rebecca Watson,Isle de Garde Brasserie: English Brown Ale,4.0
Rebecca Watson,Brasserie Dieu du Ciel!: Disco Soleil,7.0
Rebecca Watson,Granville Island Brewing Company: Island Lager,4.0
Rebecca Watson,Molson Breweries of Canada: Caffrey's Irish Ale,1.0
Rebecca Watson,Brewery Ommegang: Chocolate Indulgence,4.0
Rebecca Watson,Molson Breweries of Canada: Canadian Light,1.0
Rebecca Watson,Nickel Brook Brewing Company: Cause & Effect,6.0
Rebecca Watson,Nickel Brook Brewing Company: Head Stock,8.0
Rebecca Watson,Nickel Brook Brewing: Über - Raspberry,8.0
Rebecca Watson,Amsterdam Brewing Company: Boneshaker,5.0
Rebecca Watson,Nickel Brook Brewing: Wicked Awesome IPA,7.0
Rebecca Watson,Amsterdam Brewing Company: Cruiser All Day Pale Ale,5.0
Rebecca Watson,Isle de Garde Brasserie: American Pale Ale,4.0
Rebecca Watson,Brewery Ommegang: Hennepin,7.0
Rebecca Watson,Amsterdam Brewing Company: Downtown Brown,4.0
Rebecca Watson,Bellwoods Brewery: Jutsu,9.0
Rebecca Watson,Nickel Brook Brewing: Winey Bastard,7.0
Rebecca Watson,Glutenberg: Glutenberg American Pale Ale,4.0
Rebecca Watson,Muskoka Brewery: Muskoka Twice As Mad Tom IPA,6.0
Rebecca Watson,Great Lakes Brewery: Great Lakes Thrust! An IPA,6.0
Rebecca Watson,Railway City Brewing Company: Iron Spike - Amber,6.0
Rebecca Watson,Flying Monkeys Craft Brewery: Flying Monkeys The Chocolate Manifesto,5.0
Rebecca Watson,High Road Brewing: Cloud Piercer,8.0
Rebecca Watson,Brasserie Les 2 Frères: Charles Henri White,3.0
Rebecca Watson,Beaus All Natural Brewing Company: Golden Vox (Wild Oats Series No. 53),4.0
Rebecca Watson,Railway City Brewing Company: Hoptoberfest,5.0
Rebecca Watson,Rainhard Brewing Co.: Kapow! IPA,6.0
Rebecca Watson,Flying Monkeys Craft Brewery: Hoptical Illusion,5.0
Rebecca Watson,Railway City Brewing Company: Dead Elephant,6.0
Rebecca Watson,Beaus All Natural Brewing Company: Full Time IPA,8.0
Rebecca Watson,Brasserie Les 2 Frères: Charles Henri Ambrée,3.0
Rebecca Watson,Flying Monkeys Craft Brewery: 12 Minutes to Destiny,5.0
Rebecca Watson,Redline Brewhouse: Double Clutch,8.0
Rebecca Watson,Beau's All Natural Brewing: One Ping Only,4.0
Rebecca Watson,Railway City Brewing Company: Iron Spike - Copper,5.0
Rebecca Watson,Nickel Brook Brewing Company: Bolshevik Bastard,7.0
Rebecca Watson,Ace Hill Brewing Company: Ace Hill Pilsner,3.0
Rebecca Watson,Brasserie Dieu du Ciel!: Equinoxe du Printemps,5.0
Rebecca Watson,Brasseurs du Monde: 5 Anniversaire,5.0
Rebecca Watson,Isle de Garde Brasserie: Brett Session Saison au Seigle,6.0
Rebecca Watson,Great Lakes Brewery: Great Lakes Harry Porter,6.0
Rebecca Watson,Sierra Nevada Brewing Co.: Pale Ale,5.0
Rebecca Watson,Les Trois Mousquetaires: Gose,8.0
Rebecca Watson,Unibroue: Blanche de Chambly,4.0
Rebecca Watson,Brasserie Dieu De Ciel!: Peche Mortel,7.0
Rebecca Watson,Kensington Brewing Company: Baldwin FishEYE PA,3.0
Rebecca Watson,Guiness: Guinness,5.0
Rebecca Watson,Black Oak Brewing: Black Oak Ten Bitter Years,6.0
Rebecca Watson,Collective Arts Brewing: Collective Project: IPA No. 7,7.0
Rebecca Watson,Black Oak Brewing Company: Double Chocolate Cherry Stout,4.0
Rebecca Watson,Brasserie D'Achouffe: La Chouffe,6.0
Rebecca Watson,McAuslan Brewing: Griffon Brown Ale,4.0
Rebecca Watson,Redline Brewhouse: Clutch,9.0
Rebecca Watson,Brasserie Dunham: Dunham Stout Impériale Russe Bourbon,8.0
Rebecca Watson,Collective Arts Brewing: Ransack the Universe - Hemisphere IPA,7.0
Rebecca Watson,McAuslan Brewing: Griffon Extra Blonde,4.0
Rebecca Watson,Sawdust City Brewing Co.: Juicin,7.0
Rebecca Watson,Unibroue: Éphémère Pear,4.0
Rebecca Watson,Great Lakes Brewery: Great Lakes Karma Citra IPA,8.0
Rebecca Watson,Great Lakes Brewery: Great Lakes Lake Effect,6.0
Rebecca Watson,Collective Arts Brewing: Barrel Aged Imperial Porter,7.0
Rebecca Watson,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,7.0
Rebecca Watson,Clifford Brewing Co.: Clifford Porter,6.0
Rebecca Watson,Brasserie Dieu du Ciel!: Aphrodite,7.0
Rebecca Watson,Labatt Ontario Breweries: Canadian Ale,1.0
Rebecca Watson,Collective Arts Brewing: Collective Project: Sour Dry Hopped with Raspberry,7.0
Rebecca Watson,Bellwoods Brewery: Roman Candle,7.0
Rebecca Watson,Bellwoods Brewery: Jelly King - Pink Guava,8.0
Rebecca Watson,Coors Brewing Company: Coors Light,3.0
Rebecca Watson,Sawdust City Brewing Co.: Little Norway,5.0
Rebecca Watson,Collective Arts Brewing: Stranger Than Fiction,7.0
Rebecca Watson,Big Rig Brewery: Alpha Bomb,6.0
Rebecca Watson,Collective Arts Brewing: Collective Project: Sour Dry Hop Ale - Passion Fruit And Peach,6.0
Rebecca Watson,Left Field Brewery: Left Field Laser Show,7.0
Rebecca Watson,Grupo Modelo: Corona,5.0
Rebecca Watson,À la Fût: À La Belge Triple,7.0
Rebecca Watson,Bellwoods Brewery: Double Jutsu,9.0
Rebecca Watson,Beau's All Natural Brewing Company: Beau's Lugtread,4.0
Rebecca Watson,Brasserie Dieu du Ciel!: Immoralité,6.0
Rebecca Watson,High Park Brewery: Across the Pond,7.0
Rebecca Watson,Alexander Keiths: Red Amber Ale,1.0
Rebecca Watson,Les 3 Brasseurs: Brown,1.0
Rebecca Watson,Unibroue: A Tout Le Monde - Megadeth,6.0
Rebecca Watson,Mill Street Brewery: 100th Meridian,4.0
Rebecca Watson,High Road Brewing: Bronan,10.0
Rebecca Watson,Collective Arts Brewing: Imperial Porter Bourbon Barrel-Aged 2018 Release,6.0
Rebecca Watson,Les 3 Brasseurs: Blond,1.0
Rebecca Watson,Le Trou Du Diable: Apocalypso,6.0
Rebecca Watson,Collective Arts Brewing: Rhyme & Reason,6.0
Rebecca Watson,Heineken: Heineken Lager,2.0
Rebecca Watson,Kensington Brewing Company: India Pale Ale,3.0
Rebecca Watson,Nickel Brook Brewing: Old Kentucky Bastard,7.0
Rebecca Watson,Unibroue: Éphémère Blackcurrant,5.0
Rebecca Watson,Unibroue: Éphémère Elderberry,6.0
Rebecca Watson,Collective Arts Brewing: Collective Project: Dry Hop Sour,7.0
Rebecca Watson,Brasserie Dunham: IPA Belge,6.0
Rebecca Watson,Unibroue: Ephémère Cranberry,4.0
Rebecca Watson,Bellwoods Brewery: Jelly King,9.0
Rebecca Watson,Unibroue: Éphémère Cherry,4.0
Rebecca Watson,"Brouwerij Rodenbach: Rodenbach Grand Cru,",8.0
Rebecca Watson,Sawdust City Brewing Co.: Long Dark Voyage to Uranus,8.0
Rebecca Watson,Cowbell Brewing Company: Doc Perdue's Boxing Bruin,6.0
Rebecca Watson,Sawdust City Brewing Co.: Gateway Kolsch,5.0
Rebecca Watson,The Collingwood Brewery: 3-point Saison,7.0
Rebecca Watson,Bellwoods Brewery: Donkey Venom,7.0
Rebecca Watson,Mill Street Brewery: IPA (India Pale Ale),3.0
Rebecca Watson,Granville Island Brewing Company: English Bay Pale Ale,4.0
Rebecca Watson,Sawdust City Brewing Co.: Golden Beach,7.0
Rebecca Watson,Bellwoods Brewery: Witchshark,7.0
Rebecca Watson,Cowbell Brewing Company: Absent Landlord,6.0
Rebecca Watson,Unibroue: Ephemere Strawberry & Rhubarb,5.0
Rebecca Watson,Sawdust City Brewing Co.: Lone Pine,6.0
Rebecca Watson,Kensington Brewing Company: Fruit Stand Watermelon Wheat,2.0
Rebecca Watson,Brasserie Dunham: Berliner Melon Weisse,9.0
Rebecca Watson,Sawdust City Brewing Co.: Skinny Dippin' Stout,7.0
Rebecca Watson,Side Launch Brewing Company: Side Launch Wheat,5.0
Rebecca Watson,Great Lakes Brewery: Apocalypse Later Imperial Black IPA,7.0
Rebecca Watson,Unibroue: Éphémère Blueberry,5.0
Rebecca Watson,MicroBrasserie Charlevoix: Dominus Vobiscum Blanche,4.0
Rebecca Watson,Blue Moon Brewing Company: Blue Moon,4.0
Rebecca Watson,Brasserie Dunham: Berliner Mango Weisse,7.0
Rebecca Watson,Unibroue: Éphémère Cassis,5.0
Rebecca Watson,McAuslan Brewing: Griffon Ale Rousse,4.0
Tracy Cook,Alexander Keiths: Red Amber Ale,5.0
Tracy Cook,Mill Street Brewery: 100th Meridian,7.0
Tracy Cook,Sierra Nevada Brewing Co.: Pale Ale,8.0
Tracy Cook,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,7.0
Tracy Cook,Guiness: Guinness,6.0
Tracy Cook,Grupo Modelo: Corona,9.0
Tracy Cook,Brasserie D'Achouffe: La Chouffe,8.0
Tracy Cook,Coors Brewing Company: Coors Light,5.0
Tracy Cook,Side Launch Brewing Company: Side Launch Wheat,8.0
Tracy Cook,Beau's All Natural Brewing Company: Beau's Lugtread,7.0
Tracy Cook,Blue Moon Brewing Company: Blue Moon,8.0
Tracy Cook,Bellwoods Brewery: Jelly King,4.0
Tracy Cook,Heineken: Heineken Lager,6.0
